input,deltaHeron,deltaLookup,deltaTaylor
0.340000003576279,0.000000000000000,0.000000000000000,0.001942157745361
0.349999994039536,0.000000000000000,0.000000000000000,0.001711666584015
0.360000014305115,0.000000000000000,0.000000000000000,0.001506805419922
0.370000004768372,0.000000000000000,0.000000000000000,0.001324653625488
0.379999995231628,0.000000000000000,0.000000000000000,0.001162946224213
0.389999985694885,0.000000000000000,0.000000000000000,0.001019477844238
0.400000005960464,0.000000000000000,0.000000000000000,0.000892281532288
0.409999996423721,0.000000000000000,0.000000059604645,0.000779747962952
0.419999986886978,0.000000000000000,0.000000000000000,0.000680267810822
0.430000007152557,0.000000000000000,0.000000000000000,0.000592470169067
0.439999997615814,0.000000000000000,0.000000000000000,0.000515043735504
0.449999988079071,0.000000000000000,0.000000059604645,0.000446856021881
0.460000008344650,0.000000000000000,0.000000059604645,0.000386834144592
0.469999998807907,0.000000000000000,0.000000059604645,0.000334203243256
0.479999989271164,0.000000000000000,0.000000000000000,0.000288188457489
0.490000009536743,0.000000000000000,0.000000059604645,0.000247776508331
0.500000000000000,0.000000000000000,0.000000000000000,0.000212550163269
0.509999990463257,0.000000000000000,0.000000059604645,0.000181913375854
0.519999980926514,0.000000000000000,0.000000059604645,0.000155270099640
0.529999971389771,0.000000000000000,0.000000000000000,0.000132083892822
0.540000021457672,0.000000000000000,0.000000059604645,0.000112056732178
0.550000011920929,0.000000000000000,0.000000000000000,0.000094830989838
0.560000002384186,0.000000000000000,0.000000000000000,0.000079751014709
0.569999992847443,0.000000000000000,0.000000000000000,0.000067174434662
0.579999983310699,0.000000000000000,0.000000000000000,0.000056147575378
0.589999973773956,0.000000000000000,0.000000059604645,0.000046849250793
0.600000023841858,0.000000000000000,0.000000059604645,0.000038981437683
0.610000014305115,0.000000000000000,0.000000059604645,0.000032305717468
0.620000004768372,0.000000000000000,0.000000000000000,0.000026524066925
0.629999995231628,0.000000000000000,0.000000000000000,0.000021696090698
0.639999985694885,0.000000000000000,0.000000059604645,0.000017762184143
0.649999976158142,0.000000000000000,0.000000000000000,0.000014424324036
0.660000026226044,0.000000000000000,0.000000000000000,0.000011622905731
0.670000016689301,0.000000000000000,0.000000059604645,0.000009298324585
0.680000007152557,0.000000000000000,0.000000000000000,0.000007510185242
0.689999997615814,0.000000000000000,0.000000000000000,0.000006020069122
0.699999988079071,0.000000000000000,0.000000000000000,0.000004589557648
0.709999978542328,0.000000000000000,0.000000059604645,0.000003516674042
0.720000028610229,0.000000000000000,0.000000000000000,0.000002741813660
0.730000019073486,0.000000000000000,0.000000000000000,0.000002205371857
0.740000009536743,0.000000000000000,0.000000000000000,0.000001668930054
0.750000000000000,0.000000000000000,0.000000059604645,0.000001192092896
0.759999990463257,0.000000000000000,0.000000000000000,0.000000894069672
0.769999980926514,0.000000000000000,0.000000000000000,0.000000715255737
0.779999971389771,0.000000000000000,0.000000000000000,0.000000536441803
0.790000021457672,0.000000000000000,0.000000000000000,0.000000298023224
0.800000011920929,0.000000000000000,0.000000000000000,0.000000178813934
0.810000002384186,0.000000000000000,0.000000000000000,0.000000178813934
0.819999992847443,0.000000000000000,0.000000000000000,0.000000059604645
0.829999983310699,0.000000000000000,0.000000000000000,0.000000059604645
0.839999973773956,0.000000000000000,0.000000000000000,0.000000059604645
0.850000023841858,0.000000000000000,0.000000000000000,0.000000000000000
0.860000014305115,0.000000000000000,0.000000000000000,0.000000000000000
0.870000004768372,0.000000000000000,0.000000059604645,0.000000059604645
0.879999995231628,0.000000000000000,0.000000000000000,0.000000000000000
0.889999985694885,0.000000000000000,0.000000000000000,0.000000059604645
0.899999976158142,0.000000000000000,0.000000059604645,0.000000059604645
0.910000026226044,0.000000000000000,0.000000000000000,0.000000059604645
0.920000016689301,0.000000000000000,0.000000000000000,0.000000000000000
0.930000007152557,0.000000000000000,0.000000000000000,0.000000000000000
0.939999997615814,0.000000000000000,0.000000000000000,0.000000119209290
0.949999988079071,0.000000000000000,0.000000059604645,0.000000000000000
0.959999978542328,0.000000000000000,0.000000000000000,0.000000059604645
0.970000028610229,0.000000000000000,0.000000059604645,0.000000000000000
0.980000019073486,0.000000000000000,0.000000000000000,0.000000059604645
0.990000009536743,0.000000000000000,0.000000000000000,0.000000000000000
1.000000000000000,0.000000000000000,0.000000059604645,0.000000000000000
1.009999990463257,0.000000000000000,0.000000119209290,0.000000119209290
1.019999980926514,0.000000000000000,0.000000119209290,0.000000119209290
1.029999971389771,0.000000000000000,0.000000000000000,0.000000000000000
1.039999961853027,0.000000000000000,0.000000000000000,0.000000000000000
1.049999952316284,0.000000000000000,0.000000000000000,0.000000119209290
1.059999942779541,0.000000000000000,0.000000119209290,0.000000000000000
1.070000052452087,0.000000000000000,0.000000000000000,0.000000000000000
1.080000042915344,0.000000000000000,0.000000000000000,0.000000119209290
1.090000033378601,0.000000000000000,0.000000000000000,0.000000119209290
1.100000023841858,0.000000000000000,0.000000000000000,0.000000119209290
1.110000014305115,0.000000000000000,0.000000119209290,0.000000119209290
1.120000004768372,0.000000000000000,0.000000000000000,0.000000000000000
1.129999995231628,0.000000000000000,0.000000000000000,0.000000119209290
1.139999985694885,0.000000000000000,0.000000000000000,0.000000000000000
1.149999976158142,0.000000000000000,0.000000000000000,0.000000119209290
1.159999966621399,0.000000000000000,0.000000000000000,0.000000238418579
1.169999957084656,0.000000000000000,0.000000119209290,0.000000119209290
1.179999947547913,0.000000000000000,0.000000000000000,0.000000119209290
1.190000057220459,0.000000000000000,0.000000000000000,0.000000119209290
1.200000047683716,0.000000000000000,0.000000000000000,0.000000238418579
1.210000038146973,0.000000000000000,0.000000000000000,0.000000238418579
1.220000028610229,0.000000000000000,0.000000119209290,0.000000357627869
1.230000019073486,0.000000000000000,0.000000000000000,0.000000357627869
1.240000009536743,0.000000000000000,0.000000000000000,0.000000476837158
1.250000000000000,0.000000000000000,0.000000000000000,0.000000834465027
1.259999990463257,0.000000000000000,0.000000000000000,0.000000953674316
1.269999980926514,0.000000000000000,0.000000000000000,0.000001311302185
1.279999971389771,0.000000000000000,0.000000119209290,0.000001668930054
1.289999961853027,0.000000000000000,0.000000000000000,0.000002264976501
1.299999952316284,0.000000000000000,0.000000119209290,0.000002741813660
1.309999942779541,0.000000000000000,0.000000000000000,0.000003337860107
1.320000052452087,0.000000000000000,0.000000000000000,0.000004172325134
1.330000042915344,0.000000000000000,0.000000000000000,0.000005364418030
1.340000033378601,0.000000000000000,0.000000000000000,0.000006437301636
1.350000023841858,0.000000000000000,0.000000119209290,0.000007987022400
1.360000014305115,0.000000000000000,0.000000000000000,0.000009417533875
1.370000004768372,0.000000000000000,0.000000000000000,0.000011444091797
1.379999995231628,0.000000000000000,0.000000000000000,0.000013828277588
1.389999985694885,0.000000000000000,0.000000000000000,0.000016450881958
1.399999976158142,0.000000000000000,0.000000000000000,0.000019669532776
1.409999966621399,0.000000000000000,0.000000000000000,0.000023245811462
1.419999957084656,0.000000000000000,0.000000000000000,0.000027060508728
1.429999947547913,0.000000000000000,0.000000000000000,0.000031948089600
1.440000057220459,0.000000000000000,0.000000000000000,0.000037193298340
1.450000047683716,0.000000000000000,0.000000000000000,0.000043392181396
1.460000038146973,0.000000000000000,0.000000000000000,0.000050306320190
1.470000028610229,0.000000000000000,0.000000119209290,0.000057935714722
1.480000019073486,0.000000000000000,0.000000000000000,0.000066757202148
1.490000009536743,0.000000000000000,0.000000000000000,0.000076770782471
1.500000000000000,0.000000000000000,0.000000000000000,0.000087857246399
1.509999990463257,0.000000000000000,0.000000000000000,0.000100374221802
1.519999980926514,0.000000000000000,0.000000000000000,0.000114321708679
1.529999971389771,0.000000000000000,0.000000000000000,0.000130057334900
1.539999961853027,0.000000000000000,0.000000000000000,0.000147342681885
1.549999952316284,0.000000000000000,0.000000000000000,0.000166416168213
1.559999942779541,0.000000000000000,0.000000000000000,0.000187873840332
1.570000052452087,0.000000000000000,0.000000119209290,0.000211358070374
1.580000042915344,0.000000000000000,0.000000000000000,0.000237464904785
1.590000033378601,0.000000000000000,0.000000000000000,0.000265717506409
1.600000023841858,0.000000000000000,0.000000000000000,0.000297546386719
1.610000014305115,0.000000000000000,0.000000000000000,0.000332117080688
1.620000004768372,0.000000000000000,0.000000119209290,0.000370264053345
1.629999995231628,0.000000000000000,0.000000000000000,0.000411748886108
1.639999985694885,0.000000000000000,0.000000119209290,0.000457525253296
1.649999976158142,0.000000000000000,0.000000000000000,0.000506877899170
1.659999966621399,0.000000000000000,0.000000119209290,0.000561475753784
1.669999957084656,0.000000000000000,0.000000119209290,0.000620245933533
1.679999947547913,0.000000000000000,0.000000000000000,0.000684261322021
1.690000057220459,0.000000000000000,0.000000000000000,0.000753998756409
1.700000047683716,0.000000000000000,0.000000000000000,0.000829577445984
1.710000038146973,0.000000000000000,0.000000000000000,0.000911355018616
1.720000028610229,0.000000000000000,0.000000000000000,0.000999927520752
1.730000019073486,0.000000000000000,0.000000000000000,0.001095533370972
1.740000009536743,0.000000000000000,0.000000000000000,0.001199007034302
1.750000000000000,0.000000000000000,0.000000119209290,0.001310467720032
1.759999990463257,0.000000000000000,0.000000000000000,0.001430392265320
1.769999980926514,0.000000000000000,0.000000000000000,0.001559495925903
1.779999971389771,0.000000000000000,0.000000000000000,0.001698493957520
1.789999961853027,0.000000000000000,0.000000000000000,0.001847624778748
1.799999952316284,0.000000000000000,0.000000119209290,0.002007603645325
1.809999942779541,0.000000000000000,0.000000119209290,0.002179265022278
1.820000052452087,0.000000000000000,0.000000000000000,0.002362728118896
1.830000042915344,0.000000000000000,0.000000000000000,0.002559423446655
1.840000033378601,0.000000000000000,0.000000119209290,0.002769708633423
1.850000023841858,0.000000000000000,0.000000000000000,0.002994418144226
1.860000014305115,0.000000000000000,0.000000000000000,0.003234028816223
1.870000004768372,0.000000000000000,0.000000000000000,0.003489851951599
1.879999995231628,0.000000000000000,0.000000119209290,0.003762125968933
1.889999985694885,0.000000000000000,0.000000119209290,0.004052758216858
1.899999976158142,0.000000000000000,0.000000000000000,0.004361391067505
1.909999966621399,0.000000000000000,0.000000000000000,0.004690051078796
1.919999957084656,0.000000000000000,0.000000000000000,0.005038976669312
1.929999947547913,0.000000000000000,0.000000119209290,0.005409717559814
1.940000057220459,0.000000000000000,0.000000119209290,0.005803227424622
1.950000047683716,0.000000000000000,0.000000119209290,0.006220340728760
1.960000038146973,0.000000000000000,0.000000119209290,0.006662607192993
1.970000028610229,0.000000000000000,0.000000000000000,0.007130742073059
1.980000019073486,0.000000000000000,0.000000119209290,0.007626414299011
1.990000009536743,0.000000000000000,0.000000119209290,0.008151054382324
2.000000000000000,0.000000000000000,0.000000000000000,0.008705377578735
2.009999990463257,0.000000000000000,0.000000000000000,0.000409007072449
2.019999980926514,0.000000000000000,0.000000000000000,0.000393390655518
2.029999971389771,0.000000000000000,0.000000119209290,0.000378251075745
2.039999961853027,0.000000000000000,0.000000119209290,0.000363826751709
2.049999952316284,0.000000000000000,0.000000119209290,0.000349998474121
2.059999942779541,0.000000000000000,0.000000119209290,0.000335931777954
2.069999933242798,0.000000000000000,0.000000000000000,0.000322937965393
2.079999923706055,0.000000000000000,0.000000119209290,0.000310540199280
2.089999914169312,0.000000000000000,0.000000000000000,0.000298261642456
2.099999904632568,0.000000000000000,0.000000000000000,0.000286459922791
2.109999895095825,0.000000000000000,0.000000000000000,0.000275135040283
2.119999885559082,0.000000000000000,0.000000000000000,0.000264167785645
2.130000114440918,0.000000000000000,0.000000119209290,0.000253796577454
2.140000104904175,0.000000000000000,0.000000000000000,0.000243425369263
2.150000095367432,0.000000000000000,0.000000000000000,0.000233530998230
2.160000085830688,0.000000000000000,0.000000119209290,0.000224113464355
2.170000076293945,0.000000000000000,0.000000119209290,0.000214815139771
2.180000066757202,0.000000000000000,0.000000119209290,0.000206232070923
2.190000057220459,0.000000000000000,0.000000000000000,0.000197768211365
2.200000047683716,0.000000000000000,0.000000000000000,0.000189661979675
2.210000038146973,0.000000000000000,0.000000000000000,0.000181674957275
2.220000028610229,0.000000000000000,0.000000000000000,0.000174283981323
2.230000019073486,0.000000000000000,0.000000000000000,0.000166893005371
2.240000009536743,0.000000000000000,0.000000000000000,0.000159502029419
2.250000000000000,0.000000000000000,0.000000000000000,0.000153064727783
2.259999990463257,0.000000000000000,0.000000000000000,0.000146627426147
2.269999980926514,0.000000000000000,0.000000000000000,0.000140428543091
2.279999971389771,0.000000000000000,0.000000000000000,0.000134348869324
2.289999961853027,0.000000000000000,0.000000119209290,0.000128507614136
2.299999952316284,0.000000000000000,0.000000000000000,0.000122904777527
2.309999942779541,0.000000000000000,0.000000000000000,0.000117659568787
2.319999933242798,0.000000000000000,0.000000000000000,0.000112295150757
2.329999923706055,0.000000000000000,0.000000000000000,0.000107407569885
2.339999914169312,0.000000000000000,0.000000119209290,0.000102877616882
2.349999904632568,0.000000000000000,0.000000000000000,0.000098109245300
2.359999895095825,0.000000000000000,0.000000119209290,0.000093698501587
2.369999885559082,0.000000000000000,0.000000000000000,0.000089645385742
2.380000114440918,0.000000000000000,0.000000000000000,0.000085592269897
2.390000104904175,0.000000000000000,0.000000119209290,0.000081539154053
2.400000095367432,0.000000000000000,0.000000119209290,0.000077962875366
2.410000085830688,0.000000000000000,0.000000000000000,0.000074267387390
2.420000076293945,0.000000000000000,0.000000000000000,0.000070810317993
2.430000066757202,0.000000000000000,0.000000000000000,0.000067710876465
2.440000057220459,0.000000000000000,0.000000119209290,0.000064611434937
2.450000047683716,0.000000000000000,0.000000000000000,0.000061511993408
2.460000038146973,0.000000000000000,0.000000000000000,0.000058531761169
2.470000028610229,0.000000000000000,0.000000000000000,0.000055789947510
2.480000019073486,0.000000000000000,0.000000000000000,0.000053048133850
2.490000009536743,0.000000000000000,0.000000000000000,0.000050544738770
2.500000000000000,0.000000000000000,0.000000000000000,0.000048041343689
2.509999990463257,0.000000000000000,0.000000000000000,0.000045895576477
2.519999980926514,0.000000000000000,0.000000000000000,0.000043392181396
2.529999971389771,0.000000000000000,0.000000000000000,0.000041127204895
2.539999961853027,0.000000000000000,0.000000000000000,0.000039339065552
2.549999952316284,0.000000000000000,0.000000119209290,0.000037431716919
2.559999942779541,0.000000000000000,0.000000119209290,0.000035524368286
2.569999933242798,0.000000000000000,0.000000000000000,0.000033617019653
2.579999923706055,0.000000000000000,0.000000000000000,0.000031709671021
2.589999914169312,0.000000000000000,0.000000119209290,0.000030398368835
2.599999904632568,0.000000000000000,0.000000000000000,0.000028848648071
2.609999895095825,0.000000000000000,0.000000119209290,0.000027298927307
2.619999885559082,0.000000000000000,0.000000000000000,0.000025987625122
2.630000114440918,0.000000000000000,0.000000000000000,0.000024676322937
2.640000104904175,0.000000000000000,0.000000000000000,0.000023245811462
2.650000095367432,0.000000000000000,0.000000000000000,0.000022053718567
2.660000085830688,0.000000000000000,0.000000000000000,0.000020623207092
2.670000076293945,0.000000000000000,0.000000000000000,0.000019788742065
2.680000066757202,0.000000000000000,0.000000119209290,0.000018596649170
2.690000057220459,0.000000000000000,0.000000000000000,0.000017523765564
2.700000047683716,0.000000000000000,0.000000119209290,0.000016450881958
2.710000038146973,0.000000000000000,0.000000000000000,0.000015854835510
2.720000028610229,0.000000000000000,0.000000000000000,0.000015020370483
2.730000019073486,0.000000000000000,0.000000000000000,0.000014066696167
2.740000009536743,0.000000000000000,0.000000000000000,0.000013232231140
2.750000000000000,0.000000000000000,0.000000119209290,0.000012636184692
2.759999990463257,0.000000000000000,0.000000000000000,0.000012040138245
2.769999980926514,0.000000000000000,0.000000000000000,0.000011205673218
2.779999971389771,0.000000000000000,0.000000119209290,0.000010371208191
2.789999961853027,0.000000000000000,0.000000000000000,0.000009655952454
2.799999952316284,0.000000000000000,0.000000000000000,0.000009179115295
2.809999942779541,0.000000000000000,0.000000119209290,0.000008463859558
2.819999933242798,0.000000000000000,0.000000000000000,0.000008106231689
2.829999923706055,0.000000000000000,0.000000119209290,0.000007867813110
2.839999914169312,0.000000000000000,0.000000119209290,0.000007033348083
2.849999904632568,0.000000000000000,0.000000000000000,0.000006794929504
2.859999895095825,0.000000000000000,0.000000000000000,0.000006198883057
2.869999885559082,0.000000000000000,0.000000000000000,0.000005960464478
2.880000114440918,0.000000000000000,0.000000000000000,0.000005483627319
2.890000104904175,0.000000000000000,0.000000000000000,0.000005364418030
2.900000095367432,0.000000000000000,0.000000000000000,0.000004887580872
2.910000085830688,0.000000000000000,0.000000119209290,0.000004410743713
2.920000076293945,0.000000000000000,0.000000000000000,0.000004410743713
2.930000066757202,0.000000000000000,0.000000000000000,0.000004172325134
2.940000057220459,0.000000000000000,0.000000000000000,0.000003814697266
2.950000047683716,0.000000000000000,0.000000119209290,0.000003218650818
2.960000038146973,0.000000000000000,0.000000000000000,0.000003337860107
2.970000028610229,0.000000000000000,0.000000119209290,0.000003218650818
2.980000019073486,0.000000000000000,0.000000119209290,0.000002861022949
2.990000009536743,0.000000000000000,0.000000000000000,0.000002622604370
3.000000000000000,0.000000000000000,0.000000119209290,0.000002384185791
3.009999990463257,0.000000000000000,0.000000000000000,0.000002384185791
3.019999980926514,0.000000000000000,0.000000000000000,0.000002264976501
3.029999971389771,0.000000000000000,0.000000000000000,0.000001907348633
3.039999961853027,0.000000000000000,0.000000000000000,0.000001788139343
3.049999952316284,0.000000000000000,0.000000000000000,0.000001788139343
3.059999942779541,0.000000000000000,0.000000000000000,0.000001549720764
3.069999933242798,0.000000000000000,0.000000119209290,0.000001430511475
3.079999923706055,0.000000000000000,0.000000000000000,0.000001430511475
3.089999914169312,0.000000000000000,0.000000000000000,0.000001072883606
3.099999904632568,0.000000000000000,0.000000000000000,0.000001072883606
3.109999895095825,0.000000000000000,0.000000000000000,0.000001072883606
3.119999885559082,0.000000000000000,0.000000000000000,0.000001072883606
3.130000114440918,0.000000000000000,0.000000000000000,0.000000953674316
3.140000104904175,0.000000000000000,0.000000119209290,0.000000834465027
3.150000095367432,0.000000000000000,0.000000000000000,0.000000834465027
3.160000085830688,0.000000000000000,0.000000000000000,0.000000596046448
3.170000076293945,0.000000000000000,0.000000000000000,0.000000834465027
3.180000066757202,0.000000000000000,0.000000000000000,0.000000596046448
3.190000057220459,0.000000000000000,0.000000000000000,0.000000596046448
3.200000047683716,0.000000000000000,0.000000000000000,0.000000357627869
3.210000038146973,0.000000000000000,0.000000000000000,0.000000476837158
3.220000028610229,0.000000000000000,0.000000000000000,0.000000476837158
3.230000019073486,0.000000000000000,0.000000119209290,0.000000357627869
3.240000009536743,0.000000000000000,0.000000000000000,0.000000357627869
3.250000000000000,0.000000000000000,0.000000000000000,0.000000357627869
3.259999990463257,0.000000000000000,0.000000000000000,0.000000357627869
3.269999980926514,0.000000000000000,0.000000000000000,0.000000238418579
3.279999971389771,0.000000000000000,0.000000000000000,0.000000119209290
3.289999961853027,0.000000000000000,0.000000119209290,0.000000238418579
3.299999952316284,0.000000000000000,0.000000000000000,0.000000238418579
3.309999942779541,0.000000000000000,0.000000119209290,0.000000357627869
3.319999933242798,0.000000000000000,0.000000000000000,0.000000119209290
3.329999923706055,0.000000000000000,0.000000000000000,0.000000119209290
3.339999914169312,0.000000000000000,0.000000119209290,0.000000238418579
3.349999904632568,0.000000000000000,0.000000000000000,0.000000119209290
3.359999895095825,0.000000000000000,0.000000000000000,0.000000119209290
3.369999885559082,0.000000000000000,0.000000000000000,0.000000238418579
3.380000114440918,0.000000000000000,0.000000000000000,0.000000119209290
3.390000104904175,0.000000000000000,0.000000119209290,0.000000119209290
3.400000095367432,0.000000000000000,0.000000000000000,0.000000000000000
3.410000085830688,0.000000000000000,0.000000000000000,0.000000000000000
3.420000076293945,0.000000000000000,0.000000000000000,0.000000000000000
3.430000066757202,0.000000000000000,0.000000119209290,0.000000119209290
3.440000057220459,0.000000000000000,0.000000000000000,0.000000000000000
3.450000047683716,0.000000000000000,0.000000000000000,0.000000000000000
3.460000038146973,0.000000000000000,0.000000000000000,0.000000119209290
3.470000028610229,0.000000000000000,0.000000119209290,0.000000000000000
3.480000019073486,0.000000000000000,0.000000119209290,0.000000119209290
3.490000009536743,0.000000000000000,0.000000000000000,0.000000119209290
3.500000000000000,0.000000000000000,0.000000119209290,0.000000119209290
3.509999990463257,0.000000000000000,0.000000000000000,0.000000000000000
3.519999980926514,0.000000000000000,0.000000000000000,0.000000000000000
3.529999971389771,0.000000000000000,0.000000000000000,0.000000119209290
3.539999961853027,0.000000000000000,0.000000000000000,0.000000119209290
3.549999952316284,0.000000000000000,0.000000119209290,0.000000119209290
3.559999942779541,0.000000000000000,0.000000000000000,0.000000119209290
3.569999933242798,0.000000000000000,0.000000000000000,0.000000238418579
3.579999923706055,0.000000000000000,0.000000000000000,0.000000000000000
3.589999914169312,0.000000000000000,0.000000000000000,0.000000238418579
3.599999904632568,0.000000000000000,0.000000119209290,0.000000119209290
3.609999895095825,0.000000000000000,0.000000000000000,0.000000000000000
3.619999885559082,0.000000000000000,0.000000000000000,0.000000000000000
3.630000114440918,0.000000000000000,0.000000000000000,0.000000000000000
3.640000104904175,0.000000000000000,0.000000000000000,0.000000119209290
3.650000095367432,0.000000000000000,0.000000119209290,0.000000119209290
3.660000085830688,0.000000000000000,0.000000000000000,0.000000000000000
3.670000076293945,0.000000000000000,0.000000000000000,0.000000000000000
3.680000066757202,0.000000000000000,0.000000000000000,0.000000000000000
3.690000057220459,0.000000000000000,0.000000000000000,0.000000000000000
3.700000047683716,0.000000000000000,0.000000000000000,0.000000000000000
3.710000038146973,0.000000000000000,0.000000000000000,0.000000000000000
3.720000028610229,0.000000000000000,0.000000000000000,0.000000000000000
3.730000019073486,0.000000000000000,0.000000000000000,0.000000000000000
3.740000009536743,0.000000000000000,0.000000000000000,0.000000119209290
3.750000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3.759999990463257,0.000000000000000,0.000000000000000,0.000000238418579
3.769999980926514,0.000000000000000,0.000000119209290,0.000000119209290
3.779999971389771,0.000000000000000,0.000000000000000,0.000000000000000
3.789999961853027,0.000000000000000,0.000000000000000,0.000000000000000
3.799999952316284,0.000000000000000,0.000000119209290,0.000000000000000
3.809999942779541,0.000000000000000,0.000000000000000,0.000000000000000
3.819999933242798,0.000000000000000,0.000000000000000,0.000000238418579
3.829999923706055,0.000000000000000,0.000000119209290,0.000000000000000
3.839999914169312,0.000000000000000,0.000000000000000,0.000000119209290
3.849999904632568,0.000000000000000,0.000000000000000,0.000000119209290
3.859999895095825,0.000000000000000,0.000000000000000,0.000000119209290
3.869999885559082,0.000000000000000,0.000000000000000,0.000000000000000
3.880000114440918,0.000000000000000,0.000000119209290,0.000000000000000
3.890000104904175,0.000000000000000,0.000000119209290,0.000000000000000
3.900000095367432,0.000000000000000,0.000000119209290,0.000000000000000
3.910000085830688,0.000000000000000,0.000000119209290,0.000000000000000
3.920000076293945,0.000000000000000,0.000000000000000,0.000000119209290
3.930000066757202,0.000000000000000,0.000000119209290,0.000000000000000
3.940000057220459,0.000000000000000,0.000000119209290,0.000000119209290
3.950000047683716,0.000000000000000,0.000000000000000,0.000000119209290
3.960000038146973,0.000000000000000,0.000000000000000,0.000000000000000
3.970000028610229,0.000000000000000,0.000000000000000,0.000000119209290
3.980000019073486,0.000000000000000,0.000000000000000,0.000000119209290
3.990000009536743,0.000000000000000,0.000000119209290,0.000000119209290
4.000000000000000,0.000000000000000,0.000000119209290,0.000000000000000
4.010000228881836,0.000000000000000,0.000000238418579,0.000000238418579
4.019999980926514,0.000000000000000,0.000000238418579,0.000000000000000
4.030000209808350,0.000000000000000,0.000000000000000,0.000000238418579
4.039999961853027,0.000000000000000,0.000000238418579,0.000000238418579
4.050000190734863,0.000000000000000,0.000000000000000,0.000000000000000
4.059999942779541,0.000000000000000,0.000000000000000,0.000000000000000
4.070000171661377,0.000000000000000,0.000000238418579,0.000000000000000
4.079999923706055,0.000000000000000,0.000000238418579,0.000000238418579
4.090000152587891,0.000000000000000,0.000000000000000,0.000000000000000
4.099999904632568,0.000000000000000,0.000000000000000,0.000000238418579
4.110000133514404,0.000000000000000,0.000000000000000,0.000000238418579
4.119999885559082,0.000000000000000,0.000000000000000,0.000000000000000
4.130000114440918,0.000000000000000,0.000000000000000,0.000000000000000
4.139999866485596,0.000000000000000,0.000000000000000,0.000000238418579
4.150000095367432,0.000000000000000,0.000000000000000,0.000000238418579
4.159999847412109,0.000000000000000,0.000000000000000,0.000000000000000
4.170000076293945,0.000000000000000,0.000000000000000,0.000000000000000
4.179999828338623,0.000000000000000,0.000000238418579,0.000000476837158
4.190000057220459,0.000000000000000,0.000000000000000,0.000000000000000
4.199999809265137,0.000000000000000,0.000000000000000,0.000000238418579
4.210000038146973,0.000000000000000,0.000000000000000,0.000000238418579
4.219999790191650,0.000000000000000,0.000000238418579,0.000000238418579
4.230000019073486,0.000000000000000,0.000000000000000,0.000000238418579
4.239999771118164,0.000000000000000,0.000000238418579,0.000000000000000
4.250000000000000,0.000000000000000,0.000000000000000,0.000000000000000
4.260000228881836,0.000000000000000,0.000000000000000,0.000000000000000
4.269999980926514,0.000000000000000,0.000000000000000,0.000000000000000
4.280000209808350,0.000000000000000,0.000000000000000,0.000000000000000
4.289999961853027,0.000000000000000,0.000000000000000,0.000000000000000
4.300000190734863,0.000000000000000,0.000000000000000,0.000000238418579
4.309999942779541,0.000000000000000,0.000000238418579,0.000000238418579
4.320000171661377,0.000000000000000,0.000000000000000,0.000000238418579
4.329999923706055,0.000000000000000,0.000000000000000,0.000000000000000
4.340000152587891,0.000000000000000,0.000000238418579,0.000000000000000
4.349999904632568,0.000000000000000,0.000000000000000,0.000000238418579
